,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-09-01,1.727610460687797,0.8110966032316237,2.1348559312241036,1.727610460687797,1.727610460687797,-0.24817897726039692,-0.24817897726039692,-0.24817897726039692,-0.013388872862178255,-0.013388872862178255,-0.013388872862178255,-0.23479010439821874,-0.23479010439821874,-0.23479010439821874,0.0,0.0,0.0,1.4794314834274
1,1997-09-02,1.727659501562479,0.9026356451235277,2.183145599754907,1.727659501562479,1.727659501562479,-0.17327629300806735,-0.17327629300806735,-0.17327629300806735,0.0574122654983787,0.0574122654983787,0.0574122654983787,-0.23068855850644607,-0.23068855850644607,-0.23068855850644607,0.0,0.0,0.0,1.5543832085544116
2,1997-09-03,1.7277085424371617,0.9322400213860614,2.2219915650646254,1.7277085424371617,1.7277085424371617,-0.1642211404403645,-0.1642211404403645,-0.1642211404403645,0.062152460847729,0.062152460847729,0.062152460847729,-0.22637360128809353,-0.22637360128809353,-0.22637360128809353,0.0,0.0,0.0,1.563487401996797
3,1997-09-04,1.727757583311844,0.9383880612767608,2.280098308961085,1.727757583311844,1.727757583311844,-0.1350593387076408,-0.1350593387076408,-0.1350593387076408,0.08678370596762434,0.08678370596762434,0.08678370596762434,-0.22184304467526517,-0.22184304467526517,-0.22184304467526517,0.0,0.0,0.0,1.592698244604203
4,1997-09-05,1.7278066241865262,0.8348927711230638,2.1895800574804016,1.7278066241865262,1.7278066241865262,-0.16075313222753926,-0.16075313222753926,-0.16075313222753926,0.056342231531930104,0.056342231531930104,0.056342231531930104,-0.21709536375946942,-0.21709536375946942,-0.21709536375946942,0.0,0.0,0.0,1.567053491958987
5,1997-09-06,1.7278556650612087,0.7334355444040241,2.037854622222186,1.7278556650612087,1.7278556650612087,-0.3302421502812825,-0.3302421502812825,-0.3302421502812825,-0.11811239284249221,-0.11811239284249221,-0.11811239284249221,-0.21212975743879026,-0.21212975743879026,-0.21212975743879026,0.0,0.0,0.0,1.3976135147799262
6,1997-09-07,1.727904705935891,0.7562908033902253,2.0596929050466333,1.727904705935891,1.727904705935891,-0.33813559980145164,-0.33813559980145164,-0.33813559980145164,-0.1311893981411347,-0.1311893981411347,-0.1311893981411347,-0.20694620166031696,-0.20694620166031696,-0.20694620166031696,0.0,0.0,0.0,1.3897691061344393
7,1997-09-08,1.7279537468105732,0.8495456003825363,2.1094414939946775,1.7279537468105732,1.7279537468105732,-0.21493436749414233,-0.21493436749414233,-0.21493436749414233,-0.013388872862069938,-0.013388872862069938,-0.013388872862069938,-0.20154549463207241,-0.20154549463207241,-0.20154549463207241,0.0,0.0,0.0,1.5130193793164308
8,1997-09-09,1.7280027876852557,0.9544045556215988,2.224934764470507,1.7280027876852557,1.7280027876852557,-0.13851702798679671,-0.13851702798679671,-0.13851702798679671,0.05741226549836948,0.05741226549836948,0.05741226549836948,-0.19592929348516622,-0.19592929348516622,-0.19592929348516622,0.0,0.0,0.0,1.589485759698459
9,1997-09-10,1.728051828559938,0.9414909580975198,2.2869487657033867,1.728051828559938,1.728051828559938,-0.1279476811299526,-0.1279476811299526,-0.1279476811299526,0.062152460847718596,0.062152460847718596,0.062152460847718596,-0.19010014197767122,-0.19010014197767122,-0.19010014197767122,0.0,0.0,0.0,1.6001041474299853
