,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-09-01 01:00:00,3.6033130043003623,2.2813540511621357,4.060980511386786,3.6033130043003623,3.6033130043003623,-0.37820782754813337,-0.37820782754813337,-0.37820782754813337,-0.2663488663361996,-0.2663488663361996,-0.2663488663361996,-0.15422676355514023,-0.15422676355514023,-0.15422676355514023,0.04236780234320647,0.04236780234320647,0.04236780234320647,0.0,0.0,0.0,3.225105176752229
1,1997-09-02 01:00:00,3.602053289970859,2.5065960295107432,4.280597971728623,3.602053289970859,3.602053289970859,-0.19867466483526763,-0.19867466483526763,-0.19867466483526763,-0.26634886633376076,-0.26634886633376076,-0.26634886633376076,0.022194411621453733,0.022194411621453733,0.022194411621453733,0.04547978987703939,0.04547978987703939,0.04547978987703939,0.0,0.0,0.0,3.4033786251355913
2,1997-09-03 01:00:00,3.6007935756413567,2.544852561131095,4.382812606657551,3.6007935756413567,3.6007935756413567,-0.14229590834327616,-0.14229590834327616,-0.14229590834327616,-0.2663488663351945,-0.2663488663351945,-0.2663488663351945,0.07520869306212545,0.07520869306212545,0.07520869306212545,0.04884426492979282,0.04884426492979282,0.04884426492979282,0.0,0.0,0.0,3.4584976672980807
3,1997-09-04 01:00:00,3.5995338613118535,2.5785014125274905,4.424662612655849,3.5995338613118535,3.5995338613118535,-0.1279115113717635,-0.1279115113717635,-0.1279115113717635,-0.2663488663333062,-0.2663488663333062,-0.2663488663333062,0.08598958884671155,0.08598958884671155,0.08598958884671155,0.05244776611483115,0.05244776611483115,0.05244776611483115,0.0,0.0,0.0,3.4716223499400902
4,1997-09-05 01:00:00,3.598274146982351,2.6043348174856606,4.411107022759286,3.598274146982351,3.598274146982351,-0.08664735999559621,-0.08664735999559621,-0.08664735999559621,-0.2663488663366718,-0.2663488663366718,-0.2663488663366718,0.12342645690974749,0.12342645690974749,0.12342645690974749,0.05627504943132807,0.05627504943132807,0.05627504943132807,0.0,0.0,0.0,3.511626786986755
5,1997-09-06 01:00:00,3.597014432652848,2.495800073671263,4.372427654234649,3.597014432652848,3.597014432652848,-0.1800504801096794,-0.1800504801096794,-0.1800504801096794,-0.2663488663347835,-0.2663488663347835,-0.2663488663347835,0.02598915320074329,0.02598915320074329,0.02598915320074329,0.06030923302436082,0.06030923302436082,0.06030923302436082,0.0,0.0,0.0,3.4169639525431688
6,1997-09-07 01:00:00,3.5957547183233456,2.252885285715389,4.080942381510965,3.5957547183233456,3.5957547183233456,-0.38039844814877993,-0.38039844814877993,-0.38039844814877993,-0.26634886633289534,-0.26634886633289534,-0.26634886633289534,-0.17858154008557628,-0.17858154008557628,-0.17858154008557628,0.06453195826969178,0.06453195826969178,0.06453195826969178,0.0,0.0,0.0,3.2153562701745657
7,1997-09-08 01:00:00,3.5944950039938424,2.36323987599687,4.129987273820738,3.5944950039938424,3.5944950039938424,-0.3516520643998624,-0.3516520643998624,-0.3516520643998624,-0.2663488663362608,-0.2663488663362608,-0.2663488663362608,-0.15422676355502088,-0.15422676355502088,-0.15422676355502088,0.0689235654914193,0.0689235654914193,0.0689235654914193,0.0,0.0,0.0,3.24284293959398
8,1997-09-09 01:00:00,3.59323528966434,2.517686206810295,4.295614722377344,3.59323528966434,3.59323528966434,-0.1706911722565054,-0.1706911722565054,-0.1706911722565054,-0.2663488663343726,-0.2663488663343726,-0.2663488663343726,0.02219441162156241,0.02219441162156241,0.02219441162156241,0.0734632824563048,0.0734632824563048,0.0734632824563048,0.0,0.0,0.0,3.422544117407835
9,1997-09-10 01:00:00,3.5919755753348372,2.5198609014707514,4.317140488938439,3.5919755753348372,3.5919755753348372,-0.11301074963117733,-0.11301074963117733,-0.11301074963117733,-0.2663488663377381,-0.2663488663377381,-0.2663488663377381,0.07520869306211558,0.07520869306211558,0.07520869306211558,0.07812942364444513,0.07812942364444513,0.07812942364444513,0.0,0.0,0.0,3.47896482570366
10,1997-09-11 01:00:00,3.590715861005334,2.5824714771021364,4.406297731067955,3.590715861005334,3.590715861005334,-0.09745967931631154,-0.09745967931631154,-0.09745967931631154,-0.26634886633585,-0.26634886633585,-0.26634886633585,0.08598958884674443,0.08598958884674443,0.08598958884674443,0.08289959817279399,0.08289959817279399,0.08289959817279399,0.0,0.0,0.0,3.4932561816890226
11,1997-09-12 01:00:00,3.5894561466758317,2.635005172878945,4.4276851322625275,3.5894561466758317,3.5894561466758317,-0.05517148527392457,-0.05517148527392457,-0.05517148527392457,-0.2663488663320299,-0.2663488663320299,-0.2663488663320299,0.12342645690974458,0.12342645690974458,0.12342645690974458,0.08775092414836072,0.08775092414836072,0.08775092414836072,0.0,0.0,0.0,3.534284661401907
12,1997-09-13 01:00:00,3.5881964323463285,2.5687198654487813,4.402461002573529,3.5881964323463285,3.5881964323463285,-0.14769946598313466,-0.14769946598313466,-0.14769946598313466,-0.26634886633539545,-0.26634886633539545,-0.26634886633539545,0.02598915320059163,0.02598915320059163,0.02598915320059163,0.09266024715166916,0.09266024715166916,0.09266024715166916,0.0,0.0,0.0,3.440496966363194
