,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-09-01,0.7327862180094324,0.0024648438398182496,1.345156908118422,0.7327862180094324,0.7327862180094324,-0.05936121051118293,-0.05936121051118293,-0.05936121051118293,-0.022728727287865406,-0.022728727287865406,-0.022728727287865406,-0.03663248322331752,-0.03663248322331752,-0.03663248322331752,0.0,0.0,0.0,0.6734250074982495
1,1997-09-02,0.7322966148351285,0.05775455368299251,1.4460823248279366,0.7322966148351285,0.7322966148351285,0.025879956986916617,0.025879956986916617,0.025879956986916617,0.05687041082743221,0.05687041082743221,0.05687041082743221,-0.03099045384051557,-0.03099045384051557,-0.03099045384051557,0.0,0.0,0.0,0.7581765718220451
2,1997-09-03,0.7318070116608247,0.12495603900960435,1.4439603245949846,0.7318070116608247,0.7318070116608247,0.04807168613596601,0.04807168613596601,0.04807168613596601,0.07296638415337489,0.07296638415337489,0.07296638415337489,-0.024894698017408883,-0.024894698017408883,-0.024894698017408883,0.0,0.0,0.0,0.7798786977967908
3,1997-09-04,0.7313174084865208,0.09588769091950983,1.4782625303276977,0.7313174084865208,0.7313174084865208,0.08693981571577214,0.08693981571577214,0.08693981571577214,0.10531124375910043,0.10531124375910043,0.10531124375910043,-0.018371428043328294,-0.018371428043328294,-0.018371428043328294,0.0,0.0,0.0,0.818257224202293
4,1997-09-05,0.7308278053122169,0.14076646294785955,1.4600570613812678,0.7308278053122169,0.7308278053122169,0.05223161061715848,0.05223161061715848,0.05223161061715848,0.06368115159541246,0.06368115159541246,0.06368115159541246,-0.011449540978253982,-0.011449540978253982,-0.011449540978253982,0.0,0.0,0.0,0.7830594159293754
5,1997-09-06,0.7303382021379131,-0.06820873372758396,1.231999063303019,0.7303382021379131,0.7303382021379131,-0.15870296129226785,-0.15870296129226785,-0.15870296129226785,-0.1545425813018968,-0.1545425813018968,-0.1545425813018968,-0.0041603799903710765,-0.0041603799903710765,-0.0041603799903710765,0.0,0.0,0.0,0.5716352408456453
6,1997-09-07,0.7298485989636092,-0.05504088759413613,1.2375957367886548,0.7298485989636092,0.7298485989636092,-0.11809535616794639,-0.11809535616794639,-0.11809535616794639,-0.12155788174566957,-0.12155788174566957,-0.12155788174566957,0.0034625255777231785,0.0034625255777231785,0.0034625255777231785,0.0,0.0,0.0,0.6117532427956628
7,1997-09-08,0.7293589957893055,0.05162815145352849,1.3594921032429883,0.7293589957893055,0.7293589957893055,-0.011344988368608288,-0.011344988368608288,-0.011344988368608288,-0.022728727287749363,-0.022728727287749363,-0.022728727287749363,0.01138373891914107,0.01138373891914107,0.01138373891914107,0.0,0.0,0.0,0.7180140074206972
8,1997-09-09,0.7288693926150016,0.15254881810542897,1.5089029696738236,0.7288693926150016,0.7288693926150016,0.0764366213879503,0.0764366213879503,0.0764366213879503,0.05687041082740318,0.05687041082740318,0.05687041082740318,0.01956621056054711,0.01956621056054711,0.01956621056054711,0.0,0.0,0.0,0.8053060140029519
9,1997-09-10,0.7283797894406977,0.13799360322434748,1.546607810394492,0.7283797894406977,0.7283797894406977,0.10093797054650318,0.10093797054650318,0.10093797054650318,0.07296638415335294,0.07296638415335294,0.07296638415335294,0.02797158639315025,0.02797158639315025,0.02797158639315025,0.0,0.0,0.0,0.8293177599872009
10,1997-09-11,0.7278901862663939,0.21760242642610156,1.47778228511091,0.7278901862663939,0.7278901862663939,0.1418717697036188,0.1418717697036188,0.1418717697036188,0.10531124375908173,0.10531124375908173,0.10531124375908173,0.03656052594453704,0.03656052594453704,0.03656052594453704,0.0,0.0,0.0,0.8697619559700127
11,1997-09-12,0.72740058309209,0.1890753427601379,1.4850391958758522,0.72740058309209,0.72740058309209,0.10897417938816484,0.10897417938816484,0.10897417938816484,0.06368115159564262,0.06368115159564262,0.06368115159564262,0.0452930277925222,0.0452930277925222,0.0452930277925222,0.0,0.0,0.0,0.8363747624802549
12,1997-09-13,0.7269109799177861,-0.04750900272392459,1.281274613245963,0.7269109799177861,0.7269109799177861,-0.10041382235551571,-0.10041382235551571,-0.10041382235551571,-0.1545425813017285,-0.1545425813017285,-0.1545425813017285,0.05412875894621277,0.05412875894621277,0.05412875894621277,0.0,0.0,0.0,0.6264971575622704
13,1997-09-14,0.7264213767434823,0.008304957204912176,1.325398276330252,0.7264213767434823,0.7264213767434823,-0.05853049676888143,-0.05853049676888143,-0.05853049676888143,-0.1215578817455773,-0.1215578817455773,-0.1215578817455773,0.06302738497669587,0.06302738497669587,0.06302738497669587,0.0,0.0,0.0,0.6678908799746008
14,1997-09-15,0.7259317735691784,0.08755805134182092,1.4083715549014038,0.7259317735691784,0.7259317735691784,0.04922017038171538,0.04922017038171538,0.04922017038171538,-0.022728727287937078,-0.022728727287937078,-0.022728727287937078,0.07194889766965246,0.07194889766965246,0.07194889766965246,0.0,0.0,0.0,0.7751519439508937
15,1997-09-16,0.7254421703948746,0.21600382016360348,1.5640987102715775,0.7254421703948746,0.7254421703948746,0.13772434782265106,0.13772434782265106,0.13772434782265106,0.05687041082745412,0.05687041082745412,0.05687041082745412,0.08085393699519694,0.08085393699519694,0.08085393699519694,0.0,0.0,0.0,0.8631665182175257
