,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-09-01 01:00:00,1.0255844149444349,-0.22335083570890732,1.5929862749664108,1.0255844149444349,1.0255844149444349,-0.32026812851170977,-0.32026812851170977,-0.32026812851170977,-0.22713909776838645,-0.22713909776838645,-0.22713909776838645,-0.09733816886600005,-0.09733816886600005,-0.09733816886600005,0.004209138122676632,0.004209138122676632,0.004209138122676632,0.0,0.0,0.0,0.7053162864327251
1,1997-09-02 01:00:00,1.023409523026793,-0.023611912161134428,1.613025975848068,1.023409523026793,1.023409523026793,-0.22411677379808664,-0.22411677379808664,-0.22411677379808664,-0.2271390977660176,-0.2271390977660176,-0.2271390977660176,-0.004482014641751398,-0.004482014641751398,-0.004482014641751398,0.007504338609682406,0.007504338609682406,0.007504338609682406,0.0,0.0,0.0,0.7992927492287063
2,1997-09-03 01:00:00,1.0212346311091511,-0.04733048995513965,1.782688173905507,1.0212346311091511,1.0212346311091511,-0.15879488831463473,-0.15879488831463473,-0.15879488831463473,-0.22713909776685617,-0.22713909776685617,-0.22713909776685617,0.05702994431271824,0.05702994431271824,0.05702994431271824,0.011314265139503126,0.011314265139503126,0.011314265139503126,0.0,0.0,0.0,0.8624397427945164
3,1997-09-04 01:00:00,1.0190597391915093,-0.001308490533623714,1.6908676949958785,1.0190597391915093,1.0190597391915093,-0.15037197575569125,-0.15037197575569125,-0.15037197575569125,-0.227139097765384,-0.227139097765384,-0.227139097765384,0.0611430279274944,0.0611430279274944,0.0611430279274944,0.01562409408219833,0.01562409408219833,0.01562409408219833,0.0,0.0,0.0,0.868687763435818
4,1997-09-05 01:00:00,1.0168848472738674,0.09617226137529569,1.7928351540185377,1.0168848472738674,1.0168848472738674,-0.10674526529080076,-0.10674526529080076,-0.10674526529080076,-0.22713909776821456,-0.22713909776821456,-0.22713909776821456,0.09997844222171,0.09997844222171,0.09997844222171,0.020415390255703797,0.020415390255703797,0.020415390255703797,0.0,0.0,0.0,0.9101395819830667
5,1997-09-06 01:00:00,1.0147099553562253,-0.03395430593397793,1.6537902872248016,1.0147099553562253,1.0147099553562253,-0.19065859757193135,-0.19065859757193135,-0.19065859757193135,-0.22713909776674238,-0.22713909776674238,-0.22713909776674238,0.010814238043607738,0.010814238043607738,0.010814238043607738,0.025666262151203295,0.025666262151203295,0.025666262151203295,0.0,0.0,0.0,0.824051357784294
6,1997-09-07 01:00:00,1.0125350634385835,-0.15705420987851315,1.5165897780059914,1.0125350634385835,1.0125350634385835,-0.32293301921704554,-0.32293301921704554,-0.32293301921704554,-0.22713909776527016,-0.22713909776527016,-0.22713909776527016,-0.12714546899768656,-0.12714546899768656,-0.12714546899768656,0.03135154754591118,0.03135154754591118,0.03135154754591118,0.0,0.0,0.0,0.6896020442215379
7,1997-09-08 01:00:00,1.0103601715209416,-0.1871951598903328,1.5770200537430703,1.0103601715209416,1.0103601715209416,-0.2870342389275534,-0.2870342389275534,-0.2870342389275534,-0.22713909776810073,-0.22713909776810073,-0.22713909776810073,-0.09733816886593938,-0.09733816886593938,-0.09733816886593938,0.03744302770648667,0.03744302770648667,0.03744302770648667,0.0,0.0,0.0,0.7233259325933882
8,1997-09-09 01:00:00,1.0081852796032997,-0.030700365829025616,1.606824804133963,1.0081852796032997,1.0081852796032997,-0.18771144430329698,-0.18771144430329698,-0.18771144430329698,-0.22713909776662852,-0.22713909776662852,-0.22713909776662852,-0.004482014641690184,-0.004482014641690184,-0.004482014641690184,0.0439096681050217,0.0439096681050217,0.0439096681050217,0.0,0.0,0.0,0.8204738353000027
9,1997-09-10 01:00:00,1.0060103876856579,0.0793458553251543,1.763620850377515,1.0060103876856579,1.0060103876856579,-0.11939127014703516,-0.11939127014703516,-0.11939127014703516,-0.22713909776945918,-0.22713909776945918,-0.22713909776945918,0.05702994431272255,0.05702994431272255,0.05702994431272255,0.05071788330970144,0.05071788330970144,0.05071788330970144,0.0,0.0,0.0,0.8866191175386227
10,1997-09-11 01:00:00,1.003835495768016,-0.021887359040357168,1.762778887148449,1.003835495768016,1.003835495768016,-0.10816424636512983,-0.10816424636512983,-0.10816424636512983,-0.22713909776798696,-0.22713909776798696,-0.22713909776798696,0.06114302792753381,0.06114302792753381,0.06114302792753381,0.05783182347532332,0.05783182347532332,0.05783182347532332,0.0,0.0,0.0,0.8956712494028862
11,1997-09-12 01:00:00,1.0016606038503741,0.04083838707883054,1.8170882453618762,1.0016606038503741,1.0016606038503741,-0.061946975894112924,-0.061946975894112924,-0.061946975894112924,-0.2271390977645227,-0.2271390977645227,-0.2271390977645227,0.09997844222171234,0.09997844222171234,0.09997844222171234,0.06521367964869743,0.06521367964869743,0.06521367964869743,0.0,0.0,0.0,0.9397136279562612
12,1997-09-13 01:00:00,0.9994857119327322,-0.0002685991324539542,1.7472772971534225,0.9994857119327322,0.9994857119327322,-0.14350085480255628,-0.14350085480255628,-0.14350085480255628,-0.2271390977673533,-0.2271390977673533,-0.2271390977673533,0.010814238043516935,0.010814238043516935,0.010814238043516935,0.07282400492128006,0.07282400492128006,0.07282400492128006,0.0,0.0,0.0,0.8559848571301759
