,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
4654,2010-04-14,1.8927213611728766,1.247604215186403,2.530023885624216,1.8927213611728766,1.8927213611728766,0.014060626371869061,0.014060626371869061,0.014060626371869061,0.09768142096492537,0.09768142096492537,0.09768142096492537,-0.08362079459305631,-0.08362079459305631,-0.08362079459305631,0.0,0.0,0.0,1.9067819875447456
4655,2010-04-15,1.892743404048123,1.3006121155226553,2.537377377313753,1.892743404048123,1.892743404048123,0.03895025245972529,0.03895025245972529,0.03895025245972529,0.1259808553910904,0.1259808553910904,0.1259808553910904,-0.08703060293136514,-0.08703060293136514,-0.08703060293136514,0.0,0.0,0.0,1.9316936565078484
4656,2010-04-16,1.8927654469233692,1.2541909880823385,2.493539747120788,1.8927654469233692,1.8927654469233692,0.012827220016788403,0.012827220016788403,0.012827220016788403,0.10346619154008113,0.10346619154008113,0.10346619154008113,-0.09063897152329274,-0.09063897152329274,-0.09063897152329274,0.0,0.0,0.0,1.9055926669401577
4657,2010-04-17,1.8927874897986159,1.0367901724108608,2.2240759239424657,1.8927874897986159,1.8927874897986159,-0.2655709655589118,-0.2655709655589118,-0.2655709655589118,-0.17113701242984397,-0.17113701242984397,-0.17113701242984397,-0.09443395312906777,-0.09443395312906777,-0.09443395312906777,0.0,0.0,0.0,1.627216524239704
4658,2010-04-18,1.892809532673862,0.8837209809422452,2.1803771064277124,1.892809532673862,1.892809532673862,-0.3685929221458146,-0.3685929221458146,-0.3685929221458146,-0.2701915508769762,-0.2701915508769762,-0.2701915508769762,-0.09840137126883843,-0.09840137126883843,-0.09840137126883843,0.0,0.0,0.0,1.5242166105280475
4659,2010-04-19,1.8928315755491085,1.2231582697302377,2.4372800577561344,1.8928315755491085,1.8928315755491085,-0.1003971288948794,-0.1003971288948794,-0.1003971288948794,0.002127804677853723,0.002127804677853723,0.002127804677853723,-0.10252493357273311,-0.10252493357273311,-0.10252493357273311,0.0,0.0,0.0,1.7924344466542292
4660,2010-04-20,1.8928536184243547,1.261286835307113,2.5106897025485644,1.8928536184243547,1.8928536184243547,0.005285926247721027,0.005285926247721027,0.005285926247721027,0.11207229073175258,0.11207229073175258,0.11207229073175258,-0.10678636448403156,-0.10678636448403156,-0.10678636448403156,0.0,0.0,0.0,1.8981395446720757
4661,2010-04-21,1.8928756612996014,1.255457860453564,2.477315472558026,1.8928756612996014,1.8928756612996014,-0.013484135039497856,-0.013484135039497856,-0.013484135039497856,0.097681420964951,0.097681420964951,0.097681420964951,-0.11116555600444886,-0.11116555600444886,-0.11116555600444886,0.0,0.0,0.0,1.8793915262601035
4662,2010-04-22,1.8928977041748478,1.2770860842063525,2.561552637450631,1.8928977041748478,1.8928977041748478,0.010340120383195706,0.010340120383195706,0.010340120383195706,0.1259808553912518,0.1259808553912518,0.1259808553912518,-0.1156407350080561,-0.1156407350080561,-0.1156407350080561,0.0,0.0,0.0,1.9032378245580435
4663,2010-04-23,1.892919747050094,1.2852372681140092,2.4845054810019236,1.892919747050094,1.892919747050094,-0.016722453963273952,-0.016722453963273952,-0.016722453963273952,0.10346619154002666,0.10346619154002666,0.10346619154002666,-0.12018864550330062,-0.12018864550330062,-0.12018864550330062,0.0,0.0,0.0,1.87619729308682
4664,2010-04-24,1.8929417899253405,0.998070113937349,2.252758130981028,1.8929417899253405,1.8929417899253405,-0.2959217565213225,-0.2959217565213225,-0.2959217565213225,-0.17113701242936558,-0.17113701242936558,-0.17113701242936558,-0.12478474409195695,-0.12478474409195695,-0.12478474409195695,0.0,0.0,0.0,1.5970200334040179
4665,2010-04-25,1.8929638328005869,0.9182393783741719,2.147245677563233,1.8929638328005869,1.8929638328005869,-0.39959495763775804,-0.39959495763775804,-0.39959495763775804,-0.27019155087690006,-0.27019155087690006,-0.27019155087690006,-0.12940340676085796,-0.12940340676085796,-0.12940340676085796,0.0,0.0,0.0,1.493368875162829
4666,2010-04-26,1.8929858756758333,1.140954887852878,2.3982236968860633,1.8929858756758333,1.8929858756758333,-0.13189034036950378,-0.13189034036950378,-0.13189034036950378,0.002127804678062029,0.002127804678062029,0.002127804678062029,-0.13401814504756582,-0.13401814504756582,-0.13401814504756582,0.0,0.0,0.0,1.7610955353063296
