,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-07-17,0.8756795706085995,0.3911305547857443,1.4583239708916356,0.8756795706085995,0.8756795706085995,0.04093606122216349,0.04093606122216349,0.04093606122216349,0.05775564847587088,0.05775564847587088,0.05775564847587088,-0.01681958725370739,-0.01681958725370739,-0.01681958725370739,0.0,0.0,0.0,0.916615631830763
1,1997-07-18,0.8754339199730793,0.3899959996192832,1.5085963701926215,0.8754339199730793,0.8754339199730793,0.034001556967860475,0.034001556967860475,0.034001556967860475,0.049883686874003276,0.049883686874003276,0.049883686874003276,-0.015882129906142805,-0.015882129906142805,-0.015882129906142805,0.0,0.0,0.0,0.9094354769409397
2,1997-07-19,0.8751882693375589,0.22943706676580164,1.2871767395970162,0.8751882693375589,0.8751882693375589,-0.09525614208371112,-0.09525614208371112,-0.09525614208371112,-0.08018781366775306,-0.08018781366775306,-0.08018781366775306,-0.015068328415958072,-0.015068328415958072,-0.015068328415958072,0.0,0.0,0.0,0.7799321272538478
3,1997-07-20,0.8749426187020387,0.26591149053607166,1.3549704409077816,0.8749426187020387,0.8749426187020387,-0.07802532351785472,-0.07802532351785472,-0.07802532351785472,-0.06364026368545185,-0.06364026368545185,-0.06364026368545185,-0.014385059832402854,-0.014385059832402854,-0.014385059832402854,0.0,0.0,0.0,0.796917295184184
4,1997-07-21,0.8746969680665183,0.3021316880466393,1.373947772813169,0.8746969680665183,0.8746969680665183,-0.04426140901719788,-0.04426140901719788,-0.04426140901719788,-0.03042278477000807,-0.03042278477000807,-0.03042278477000807,-0.013838624247189811,-0.013838624247189811,-0.013838624247189811,0.0,0.0,0.0,0.8304355590493204
5,1997-07-22,0.8744513174309981,0.3339870658325067,1.4550955380260715,0.8744513174309981,0.8744513174309981,0.01723047467615201,0.01723047467615201,0.01723047467615201,0.030665124882992802,0.030665124882992802,0.030665124882992802,-0.01343465020684079,-0.01343465020684079,-0.01343465020684079,0.0,0.0,0.0,0.8916817921071502
6,1997-07-23,0.874205666795478,0.3531510017181843,1.4374016743689726,0.874205666795478,0.874205666795478,0.0227683981776615,0.0227683981776615,0.0227683981776615,0.035946401890331256,0.035946401890331256,0.035946401890331256,-0.013178003712669759,-0.013178003712669759,-0.013178003712669759,0.0,0.0,0.0,0.8969740649731395
7,1997-07-24,0.8739600161599576,0.36087833586622625,1.436189683278551,0.8739600161599576,0.8739600161599576,0.04468294657298986,0.04468294657298986,0.04468294657298986,0.05775564847591708,0.05775564847591708,0.05775564847591708,-0.013072701902927216,-0.013072701902927216,-0.013072701902927216,0.0,0.0,0.0,0.9186429627329474
8,1997-07-25,0.8737143655244373,0.38801899174777255,1.4278504961592657,0.8737143655244373,0.8737143655244373,0.03676185439586718,0.03676185439586718,0.03676185439586718,0.04988368687387645,0.04988368687387645,0.04988368687387645,-0.013121832478009281,-0.013121832478009281,-0.013121832478009281,0.0,0.0,0.0,0.9104762199203045
9,1997-07-26,0.873468714888917,0.24145646120056025,1.3049176013018484,0.873468714888917,0.873468714888917,-0.09351529355179825,-0.09351529355179825,-0.09351529355179825,-0.08018781366780402,-0.08018781366780402,-0.08018781366780402,-0.013327479883994232,-0.013327479883994232,-0.013327479883994232,0.0,0.0,0.0,0.7799534213371188
