,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1997-09-01,1.1245331066502473,0.5025448349519998,1.8208893140141518,1.1245331066502473,1.1245331066502473,0.009982746706039538,0.009982746706039538,0.009982746706039538,-0.006311115455698827,-0.006311115455698827,-0.006311115455698827,0.01629386216173837,0.01629386216173837,0.01629386216173837,0.0,0.0,0.0,1.134515853356287
1,1997-09-02,1.1239727952326029,0.5866884466103777,1.9747566108631502,1.1239727952326029,1.1239727952326029,0.1318055324235237,0.1318055324235237,0.1318055324235237,0.11479133044045939,0.11479133044045939,0.11479133044045939,0.017014201983064317,0.017014201983064317,0.017014201983064317,0.0,0.0,0.0,1.2557783276561265
2,1997-09-03,1.123412483814958,0.5746088277582613,1.8943027658586424,1.123412483814958,1.123412483814958,0.14662463001677536,0.14662463001677536,0.14662463001677536,0.12872076217757297,0.12872076217757297,0.12872076217757297,0.017903867839202406,0.017903867839202406,0.017903867839202406,0.0,0.0,0.0,1.2700371138317332
3,1997-09-04,1.1228521723973135,0.6139895763392058,1.961571375401778,1.1228521723973135,1.1228521723973135,0.1688002318567233,0.1688002318567233,0.1688002318567233,0.14983897765567744,0.14983897765567744,0.14983897765567744,0.018961254201045837,0.018961254201045837,0.018961254201045837,0.0,0.0,0.0,1.2916524042540367
4,1997-09-05,1.1222918609796688,0.5612834461686834,1.922407594805826,1.1222918609796688,1.1222918609796688,0.12225932696868923,0.12225932696868923,0.12225932696868923,0.10207561171154463,0.10207561171154463,0.10207561171154463,0.020183715257144574,0.020183715257144574,0.020183715257144574,0.0,0.0,0.0,1.244551187948358
5,1997-09-06,1.1217315495620241,0.20213961581127957,1.5938885696712295,1.1217315495620241,1.1217315495620241,-0.18625699908272442,-0.18625699908272442,-0.18625699908272442,-0.2078246434006079,-0.2078246434006079,-0.2078246434006079,0.021567644317883543,0.021567644317883543,0.021567644317883543,0.0,0.0,0.0,0.9354745504792997
6,1997-09-07,1.1211712381443797,0.1764432783486059,1.5167699275605777,1.1211712381443797,1.1211712381443797,-0.25818235899029934,-0.25818235899029934,-0.25818235899029934,-0.2812909231292811,-0.2812909231292811,-0.2812909231292811,0.02310856413898177,0.02310856413898177,0.02310856413898177,0.0,0.0,0.0,0.8629888791540803
7,1997-09-08,1.120610926726735,0.4926104793003417,1.817192719097585,1.120610926726735,1.120610926726735,0.018490111402011435,0.018490111402011435,0.018490111402011435,-0.006311115455476857,-0.006311115455476857,-0.006311115455476857,0.024801226857488284,0.024801226857488284,0.024801226857488284,0.0,0.0,0.0,1.1391010381287465
8,1997-09-09,1.1200506153090903,0.5738775042162946,1.9458463671075277,1.1200506153090903,1.1200506153090903,0.14143105254801472,0.14143105254801472,0.14143105254801472,0.11479133044046047,0.11479133044046047,0.11479133044046047,0.02663972210755424,0.02663972210755424,0.02663972210755424,0.0,0.0,0.0,1.261481667857105
9,1997-09-10,1.1194903038914457,0.5944948533125427,1.926863609112386,1.1194903038914457,1.1194903038914457,0.15733835395281912,0.15733835395281912,0.15733835395281912,0.1287207621775639,0.1287207621775639,0.1287207621775639,0.028617591775255215,0.028617591775255215,0.028617591775255215,0.0,0.0,0.0,1.2768286578442647
